customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureSegment,MonthlyChargesSegment,ContractSegment,LTV,HighRiskHighValue
1694,1,0,1,0,6,1,0,1,0,2,2,0,0,2,0,1,2,91.0,4439,1,0-12 mois,90+$,Month-to-Month,546.0,False
2072,0,0,1,1,69,1,0,2,1,1,1,1,1,1,2,0,0,19.75,677,0,48-72 mois,0-30$,Two Year,1362.75,False
6805,0,0,1,1,72,1,2,1,2,2,2,0,2,2,2,0,1,109.7,6075,0,48-72 mois,90+$,Two Year,7898.400000000001,False
1453,1,0,1,1,59,1,0,2,1,1,1,1,1,1,2,0,1,19.3,358,0,48-72 mois,0-30$,Two Year,1138.7,False
1778,0,0,1,0,20,1,0,1,2,2,0,2,2,0,0,1,2,96.55,1501,0,12-24 mois,90+$,Month-to-Month,1931.0,False
6472,1,0,1,1,24,1,2,2,1,1,1,1,1,1,2,1,0,24.1,4821,0,12-24 mois,0-30$,Two Year,578.4000000000001,False
4363,1,0,0,0,59,1,2,1,0,2,2,2,2,2,0,1,2,111.35,5217,0,48-72 mois,90+$,Month-to-Month,6569.65,False
5152,1,0,1,1,72,1,2,1,0,2,2,2,2,2,2,1,0,112.25,6037,0,48-72 mois,90+$,Two Year,8082.0,False
2543,1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,20.75,1620,0,0-12 mois,0-30$,Month-to-Month,20.75,False
6550,0,0,1,0,27,1,0,1,2,0,0,2,2,2,1,1,1,101.9,2332,0,24-48 mois,90+$,One Year,2751.3,False
6021,0,0,0,0,14,1,0,1,0,2,0,2,0,0,0,1,1,80.05,217,0,12-24 mois,60-90$,Month-to-Month,1120.7,False
2341,1,0,1,1,71,1,2,1,2,0,2,0,2,2,2,0,2,105.55,5729,0,48-72 mois,90+$,Two Year,7494.05,False
4984,1,0,0,1,13,1,0,1,0,0,0,0,2,0,0,1,1,78.3,71,0,12-24 mois,60-90$,Month-to-Month,1017.9,False
6450,1,0,0,0,44,1,0,1,0,0,0,0,0,0,0,0,1,68.85,2551,0,24-48 mois,60-90$,Month-to-Month,3029.3999999999996,False
5445,0,0,0,0,33,1,0,1,0,2,0,2,0,0,1,1,0,79.95,2335,0,24-48 mois,60-90$,One Year,2638.35,False
4492,1,0,1,1,72,0,1,0,2,2,2,2,0,2,2,1,1,55.45,3570,0,48-72 mois,30-60$,Two Year,3992.4,False
884,1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,2,79.9,5973,1,0-12 mois,60-90$,Month-to-Month,79.9,False
5547,0,0,0,0,19,1,0,1,2,0,2,2,2,2,0,1,2,106.6,1535,1,12-24 mois,90+$,Month-to-Month,2025.3999999999999,False
929,1,0,1,0,64,1,0,1,0,2,2,2,2,2,1,1,1,102.45,5290,0,48-72 mois,90+$,One Year,6556.8,False
5556,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,46.0,6173,1,0-12 mois,30-60$,Month-to-Month,92.0,False
2937,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,25.25,2151,0,0-12 mois,0-30$,Month-to-Month,25.25,False
5084,1,0,0,1,61,1,0,2,1,1,1,1,1,1,2,0,3,19.75,236,0,48-72 mois,0-30$,Two Year,1204.75,False
3294,0,0,1,1,29,1,0,2,1,1,1,1,1,1,1,0,2,20.0,4492,0,24-48 mois,0-30$,One Year,580.0,False
1716,1,1,1,0,23,1,2,1,0,0,0,0,0,2,0,0,2,86.8,1579,0,12-24 mois,60-90$,Month-to-Month,1996.3999999999999,False
479,0,0,1,0,57,0,1,0,2,2,2,0,2,2,0,1,0,58.75,2975,0,48-72 mois,30-60$,Month-to-Month,3348.75,False
6530,1,0,1,1,72,0,1,0,2,2,2,2,0,0,2,0,1,45.25,2726,0,48-72 mois,30-60$,Two Year,3258.0,False
138,1,0,1,0,66,0,1,0,2,2,2,2,2,0,2,1,0,56.6,3249,0,48-72 mois,30-60$,Two Year,3735.6,False
1376,1,0,1,1,65,1,2,0,0,2,2,2,2,2,2,1,0,84.2,4449,0,48-72 mois,60-90$,Two Year,5473.0,False
4595,0,0,0,0,8,1,0,1,0,0,0,0,2,0,0,1,0,80.0,5062,0,0-12 mois,60-90$,Month-to-Month,640.0,False
6610,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,2,70.15,2328,1,0-12 mois,60-90$,Month-to-Month,280.6,False
3090,0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,0,0,24.75,1389,0,48-72 mois,0-30$,Two Year,1757.25,False
4575,1,0,1,1,1,1,0,2,1,1,1,1,1,1,1,1,2,20.2,1609,0,0-12 mois,0-30$,One Year,20.2,False
507,1,0,1,0,4,1,0,0,0,0,0,2,0,0,0,0,3,50.05,1325,1,0-12 mois,30-60$,Month-to-Month,200.2,False
4216,0,0,0,0,12,1,0,2,1,1,1,1,1,1,1,1,0,19.35,1806,0,0-12 mois,0-30$,One Year,232.20000000000002,False
4811,1,0,0,0,24,0,1,0,2,0,0,0,2,2,1,1,3,50.6,524,0,12-24 mois,30-60$,One Year,1214.4,False
4486,0,0,1,1,31,1,0,0,2,0,2,2,2,2,1,1,3,81.15,2197,0,24-48 mois,60-90$,One Year,2515.65,False
1520,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,3,55.2,4559,1,0-12 mois,30-60$,Month-to-Month,55.2,False
3368,1,0,0,0,30,1,2,1,0,0,0,2,0,2,0,1,1,89.9,2364,0,24-48 mois,60-90$,Month-to-Month,2697.0,False
645,0,0,1,1,47,1,2,0,2,2,0,2,2,2,2,1,1,85.3,3494,0,24-48 mois,60-90$,Two Year,4009.1,False
1814,1,0,0,0,54,1,2,1,2,2,0,2,2,2,2,1,1,108.0,4755,0,48-72 mois,90+$,Two Year,5832.0,False
2310,1,0,0,0,50,1,0,1,2,2,0,2,0,2,0,1,1,93.5,4014,0,48-72 mois,90+$,Month-to-Month,4675.0,False
6302,1,0,0,0,1,1,0,1,2,0,0,0,0,2,0,1,3,84.6,6174,1,0-12 mois,60-90$,Month-to-Month,84.6,False
5028,0,0,0,0,72,1,0,2,1,1,1,1,1,1,2,0,1,20.25,1015,0,48-72 mois,0-30$,Two Year,1458.0,False
1333,0,0,0,0,29,1,2,2,1,1,1,1,1,1,0,0,2,25.15,5528,0,24-48 mois,0-30$,Month-to-Month,729.3499999999999,False
861,1,0,0,0,2,1,2,0,0,2,0,0,0,0,0,1,3,54.4,268,1,0-12 mois,30-60$,Month-to-Month,108.8,False
423,0,0,0,0,10,0,1,0,0,0,0,2,0,0,2,1,3,29.6,2582,0,0-12 mois,0-30$,Two Year,296.0,False
6966,1,0,1,0,18,1,2,1,0,0,0,0,0,0,0,1,2,73.15,560,0,12-24 mois,60-90$,Month-to-Month,1316.7,False
54,0,1,0,0,11,1,0,1,0,2,0,0,2,2,0,1,2,95.0,230,1,0-12 mois,90+$,Month-to-Month,1045.0,False
6494,1,0,0,0,16,1,0,2,1,1,1,1,1,1,2,0,3,19.75,2455,0,12-24 mois,0-30$,Two Year,316.0,False
5180,0,0,0,0,72,1,2,0,0,2,2,2,2,2,2,0,0,86.6,5127,0,48-72 mois,60-90$,Two Year,6235.2,False
4675,1,0,0,0,72,1,2,1,0,2,2,2,2,2,2,0,0,109.2,5945,0,48-72 mois,90+$,Two Year,7862.400000000001,False
5354,0,0,1,1,41,1,0,0,2,0,0,2,2,2,1,1,1,74.7,2770,0,24-48 mois,60-90$,One Year,3062.7000000000003,False
6384,0,1,1,0,65,1,0,1,2,2,2,0,0,2,0,0,2,94.4,4998,0,48-72 mois,90+$,Month-to-Month,6136.0,False
3141,0,1,0,0,13,1,0,0,0,2,2,0,0,0,0,1,2,54.8,5673,0,12-24 mois,30-60$,Month-to-Month,712.4,False
129,1,1,0,0,4,1,0,1,2,0,0,0,0,0,0,0,2,75.35,2375,0,0-12 mois,60-90$,Month-to-Month,301.4,False
187,1,0,0,0,41,1,2,0,0,0,2,0,0,2,1,0,3,65.0,2186,0,24-48 mois,60-90$,One Year,2665.0,False
7001,1,1,0,0,15,1,0,1,0,2,0,0,0,0,0,1,2,74.4,145,1,12-24 mois,60-90$,Month-to-Month,1116.0,False
207,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,3,48.55,4050,1,0-12 mois,30-60$,Month-to-Month,48.55,False
655,1,0,0,0,42,1,2,1,2,2,2,0,0,2,1,1,2,99.0,3652,0,24-48 mois,90+$,One Year,4158.0,False
2848,0,0,1,0,51,1,0,1,2,2,2,0,2,0,1,1,2,93.5,3920,0,48-72 mois,90+$,One Year,4768.5,False
3223,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,2,70.4,863,1,0-12 mois,60-90$,Month-to-Month,140.8,False
6689,1,1,1,0,1,0,1,0,0,2,0,0,2,0,0,0,2,40.2,3413,1,0-12 mois,30-60$,Month-to-Month,40.2,False
2291,1,0,0,1,32,1,2,0,0,2,2,2,2,2,1,0,1,83.7,2279,0,24-48 mois,60-90$,One Year,2678.4,False
2565,1,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,3,19.85,1528,0,0-12 mois,0-30$,Month-to-Month,198.5,False
2876,0,0,1,1,67,0,1,0,0,2,2,2,2,2,2,1,2,59.55,3493,0,48-72 mois,30-60$,Two Year,3989.85,False
4981,0,0,1,1,61,1,2,1,2,2,2,2,2,2,2,0,1,115.1,5523,0,48-72 mois,90+$,Two Year,7021.099999999999,False
4717,1,0,0,0,50,1,2,1,2,2,2,2,2,2,1,0,1,114.35,4774,0,48-72 mois,90+$,One Year,5717.5,False
3495,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,44.6,6020,1,0-12 mois,30-60$,Month-to-Month,89.2,False
3551,0,1,1,0,29,0,1,0,2,0,2,0,0,2,0,1,2,45.0,415,0,24-48 mois,30-60$,Month-to-Month,1305.0,False
5161,1,1,0,0,3,0,1,0,0,0,2,0,0,2,0,1,2,41.15,582,1,0-12 mois,30-60$,Month-to-Month,123.44999999999999,False
2517,1,1,0,0,13,1,2,1,0,2,2,0,2,2,0,1,2,106.9,659,1,12-24 mois,90+$,Month-to-Month,1389.7,False
5321,1,1,1,0,57,1,2,1,0,2,0,0,0,2,0,1,2,89.85,4177,0,48-72 mois,60-90$,Month-to-Month,5121.45,False
5384,0,0,0,0,31,0,1,0,2,2,0,2,0,2,2,1,0,49.85,941,0,24-48 mois,30-60$,Two Year,1545.3500000000001,False
1310,0,0,1,0,45,1,2,1,2,2,2,2,2,2,1,0,3,113.3,4262,0,24-48 mois,90+$,One Year,5098.5,False
76,0,0,1,1,61,1,2,0,2,2,2,2,2,2,2,0,3,88.1,4588,0,48-72 mois,60-90$,Two Year,5374.099999999999,False
4453,1,0,0,0,50,1,2,2,1,1,1,1,1,1,2,0,0,24.9,362,0,48-72 mois,0-30$,Two Year,1245.0,False
2232,0,1,0,0,19,1,0,1,2,2,0,2,2,2,0,1,3,105.0,1632,0,12-24 mois,90+$,Month-to-Month,1995.0,False
4471,1,0,0,0,59,1,0,2,1,1,1,1,1,1,2,0,3,19.35,195,1,48-72 mois,0-30$,Two Year,1141.65,False
4978,0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,1,1,24.25,1240,0,48-72 mois,0-30$,Two Year,1721.75,False
3055,0,1,0,0,16,1,0,1,0,0,0,2,2,2,0,1,2,94.45,929,1,12-24 mois,90+$,Month-to-Month,1511.2,False
5410,1,0,1,0,57,1,0,0,2,2,0,2,0,0,2,1,2,59.75,2986,0,48-72 mois,30-60$,Two Year,3405.75,False
4507,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24.8,2043,1,0-12 mois,0-30$,Month-to-Month,24.8,False
3301,1,1,1,0,20,1,2,1,0,2,0,2,2,2,0,0,2,107.05,1789,0,12-24 mois,90+$,Month-to-Month,2141.0,False
4197,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.6,5512,1,0-12 mois,60-90$,Month-to-Month,70.6,False
4552,1,0,1,0,5,1,2,1,0,2,0,2,0,0,0,1,2,85.4,3421,1,0-12 mois,60-90$,Month-to-Month,427.0,False
3118,0,0,1,0,52,1,2,1,0,2,2,0,2,2,0,1,2,105.05,4657,1,48-72 mois,90+$,Month-to-Month,5462.599999999999,True
2218,1,1,1,0,21,1,0,0,2,2,0,0,0,2,0,1,0,64.95,614,0,12-24 mois,60-90$,Month-to-Month,1363.95,False
6095,1,0,0,0,14,0,1,0,0,0,2,2,2,2,0,1,2,55.0,5872,0,12-24 mois,30-60$,Month-to-Month,770.0,False
2892,0,0,0,0,5,1,0,0,0,2,0,0,0,0,0,0,0,50.55,2088,0,0-12 mois,30-60$,Month-to-Month,252.75,False
199,0,0,0,0,6,1,0,0,2,2,0,0,0,0,0,0,3,55.15,2802,0,0-12 mois,30-60$,Month-to-Month,330.9,False
5844,0,0,0,0,10,1,0,0,0,2,0,0,0,0,0,0,2,51.2,4211,0,0-12 mois,30-60$,Month-to-Month,512.0,False
1410,0,0,0,1,1,1,2,2,1,1,1,1,1,1,0,0,3,25.4,2154,0,0-12 mois,0-30$,Month-to-Month,25.4,False
6736,0,0,0,0,68,1,2,0,2,0,0,0,0,0,0,0,3,54.45,3175,0,48-72 mois,30-60$,Month-to-Month,3702.6000000000004,False
6687,1,0,1,1,18,1,0,1,0,0,2,0,2,2,0,0,3,95.15,1305,1,12-24 mois,90+$,Month-to-Month,1712.7,False
4389,0,0,0,0,22,1,2,1,0,0,0,0,0,0,1,1,1,76.0,1315,0,12-24 mois,60-90$,One Year,1672.0,False
2679,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,1,2,44.35,6382,0,12-24 mois,30-60$,Month-to-Month,887.0,False
3958,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,70.0,5500,1,0-12 mois,60-90$,Month-to-Month,70.0,False
2430,1,1,0,0,8,1,0,1,0,2,0,0,0,0,0,1,2,74.5,4954,1,0-12 mois,60-90$,Month-to-Month,596.0,False
2498,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,1,44.85,3697,1,0-12 mois,30-60$,Month-to-Month,448.5,False
5324,1,1,0,0,24,1,2,1,0,0,0,0,0,0,0,1,2,76.1,1212,1,12-24 mois,60-90$,Month-to-Month,1826.3999999999999,False
2614,1,0,0,0,35,1,0,0,2,2,2,0,0,0,1,0,3,61.2,1654,0,24-48 mois,60-90$,One Year,2142.0,False
1575,1,0,1,1,23,1,0,1,0,2,2,2,0,0,1,0,3,86.8,1543,0,12-24 mois,60-90$,One Year,1996.3999999999999,False
3412,0,1,0,0,6,1,0,1,0,0,0,0,2,2,0,1,2,89.35,4685,0,0-12 mois,60-90$,Month-to-Month,536.0999999999999,False
1070,0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,19.7,1822,0,0-12 mois,0-30$,Month-to-Month,236.39999999999998,False
5817,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.25,1610,0,0-12 mois,0-30$,Month-to-Month,20.25,False
4636,0,0,1,1,71,1,0,1,0,0,2,0,0,0,2,0,2,76.05,4516,0,48-72 mois,60-90$,Two Year,5399.55,False
4851,1,1,1,0,35,1,2,1,0,0,2,0,2,2,0,1,2,100.8,2976,0,24-48 mois,90+$,Month-to-Month,3528.0,False
2075,1,0,1,1,40,1,2,0,0,0,2,0,2,2,0,1,2,74.55,2612,0,24-48 mois,60-90$,Month-to-Month,2982.0,False
4525,0,0,0,1,1,1,0,1,2,0,0,0,0,0,0,1,3,73.6,5667,1,0-12 mois,60-90$,Month-to-Month,73.6,False
609,1,0,0,0,23,1,0,0,0,0,0,0,2,2,1,1,0,64.9,921,0,12-24 mois,60-90$,One Year,1492.7,False
5746,0,1,0,0,4,1,2,1,0,0,0,0,2,2,0,1,2,95.45,3386,1,0-12 mois,90+$,Month-to-Month,381.8,False
5870,1,0,0,0,4,1,0,1,0,0,2,2,0,2,0,1,2,90.4,3082,0,0-12 mois,90+$,Month-to-Month,361.6,False
5799,0,0,1,1,68,0,1,0,0,2,2,2,2,2,2,0,1,60.3,3497,0,48-72 mois,60-90$,Two Year,4100.4,False
1533,1,0,0,1,38,1,2,1,0,2,0,0,0,0,0,1,3,81.85,2731,0,24-48 mois,60-90$,Month-to-Month,3110.2999999999997,False
860,1,0,1,1,52,1,2,2,1,1,1,1,1,1,2,0,3,24.8,416,0,48-72 mois,0-30$,Two Year,1289.6000000000001,False
163,1,1,1,0,32,1,2,1,0,0,0,0,0,0,0,1,2,74.9,1942,1,24-48 mois,60-90$,Month-to-Month,2396.8,False
2879,1,0,1,1,29,1,0,0,0,0,2,2,2,2,2,0,3,75.55,1682,0,24-48 mois,60-90$,Two Year,2190.95,False
2208,1,1,1,1,38,1,2,1,0,2,0,0,2,2,0,0,2,101.15,3219,0,24-48 mois,90+$,Month-to-Month,3843.7000000000003,False
2865,1,0,0,1,48,1,2,0,2,0,2,0,2,2,1,1,1,78.75,3172,0,24-48 mois,60-90$,One Year,3780.0,False
755,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,19.25,1479,0,0-12 mois,0-30$,Month-to-Month,19.25,False
5165,0,0,0,0,22,1,0,1,2,0,0,2,0,2,0,1,2,89.05,1459,0,12-24 mois,60-90$,Month-to-Month,1959.1,False
1067,0,0,0,0,43,1,2,1,2,2,2,2,2,2,2,0,1,115.05,4133,0,24-48 mois,90+$,Two Year,4947.15,False
1920,0,1,1,0,5,1,0,1,0,0,0,0,0,0,0,1,2,69.35,2953,0,0-12 mois,60-90$,Month-to-Month,346.75,False
5345,1,0,0,0,5,1,0,1,0,0,0,0,2,0,0,1,2,80.6,3546,1,0-12 mois,60-90$,Month-to-Month,403.0,False
3539,1,0,1,1,51,1,2,1,2,2,0,2,2,2,1,0,1,110.05,4696,0,48-72 mois,90+$,One Year,5612.55,False
2786,1,0,0,0,71,1,0,2,1,1,1,1,1,1,2,1,1,19.9,642,0,48-72 mois,0-30$,Two Year,1412.8999999999999,False
1592,0,0,1,1,38,1,0,0,2,2,0,2,2,2,1,0,1,80.3,2657,1,24-48 mois,60-90$,One Year,3051.4,False
1958,1,1,1,0,24,1,0,1,0,0,2,0,2,2,0,1,2,93.15,1866,1,12-24 mois,90+$,Month-to-Month,2235.6000000000004,False
4790,1,0,1,0,35,1,2,1,0,0,0,2,2,0,0,1,1,91.5,2812,0,24-48 mois,90+$,Month-to-Month,3202.5,False
3533,0,1,0,0,54,1,2,0,2,2,0,2,2,2,1,0,0,82.45,3699,1,48-72 mois,60-90$,One Year,4452.3,True
6952,0,0,1,1,72,0,1,0,0,2,2,2,2,2,2,1,2,60.0,3632,0,48-72 mois,30-60$,Two Year,4320.0,False
6131,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,44.8,3747,0,0-12 mois,30-60$,Month-to-Month,44.8,False
5039,0,0,1,1,9,1,0,0,2,0,0,0,0,0,1,0,3,48.6,3599,0,0-12 mois,30-60$,One Year,437.40000000000003,False
6076,1,0,0,0,69,0,1,0,2,2,0,2,2,2,2,1,0,60.05,3567,0,48-72 mois,60-90$,Two Year,4143.45,False
3506,0,0,1,0,52,1,2,1,0,2,0,2,2,2,0,1,1,102.7,4321,0,48-72 mois,90+$,Month-to-Month,5340.400000000001,False
4038,0,1,1,0,11,1,0,1,0,0,0,2,2,0,0,1,2,82.9,6283,0,0-12 mois,60-90$,Month-to-Month,911.9000000000001,False
4097,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.35,707,1,0-12 mois,60-90$,Month-to-Month,140.7,False
4033,0,1,1,1,28,0,1,0,0,0,0,0,2,0,0,1,2,35.9,6493,0,24-48 mois,30-60$,Month-to-Month,1005.1999999999999,False
1885,0,1,0,0,17,1,2,1,0,0,2,0,0,0,0,1,1,82.65,868,0,12-24 mois,60-90$,Month-to-Month,1405.0500000000002,False
6590,0,0,1,1,35,1,0,2,1,1,1,1,1,1,2,1,3,19.85,5708,0,24-48 mois,0-30$,Two Year,694.75,False
6671,0,0,0,0,8,1,0,2,1,1,1,1,1,1,1,1,3,19.2,1069,0,0-12 mois,0-30$,One Year,153.6,False
1637,1,0,0,0,46,1,2,1,0,2,2,0,2,0,1,1,1,94.9,3760,0,24-48 mois,90+$,One Year,4365.400000000001,False
75,0,0,0,0,7,1,2,1,0,0,0,0,0,0,0,1,2,73.85,4305,1,0-12 mois,60-90$,Month-to-Month,516.9499999999999,False
1982,0,0,0,0,2,1,2,1,0,0,2,0,0,0,0,0,3,80.6,987,1,0-12 mois,60-90$,Month-to-Month,161.2,False
3013,1,0,1,1,68,1,2,0,0,2,2,2,0,2,1,1,0,75.8,4425,1,48-72 mois,60-90$,One Year,5154.4,True
4728,0,0,0,0,43,1,2,1,0,2,2,0,2,2,2,1,2,104.6,4030,1,24-48 mois,90+$,Two Year,4497.8,True
1418,0,0,0,0,68,1,2,0,2,2,2,2,2,2,2,1,2,88.15,5016,0,48-72 mois,60-90$,Two Year,5994.200000000001,False
5653,0,0,0,0,36,1,0,1,0,2,0,0,2,2,0,1,1,94.8,3086,0,24-48 mois,90+$,Month-to-Month,3412.7999999999997,False
924,1,0,1,0,63,1,2,1,0,2,2,0,2,2,0,1,2,103.4,5269,1,48-72 mois,90+$,Month-to-Month,6514.200000000001,True
4276,0,1,0,0,32,1,0,0,0,2,0,2,0,0,0,0,0,54.65,1383,0,24-48 mois,30-60$,Month-to-Month,1748.8,False
4875,0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,1,85.75,5053,0,48-72 mois,60-90$,Two Year,6088.25,False
5314,0,0,1,1,66,1,2,0,2,2,2,0,0,0,0,1,0,67.45,3833,0,48-72 mois,60-90$,Month-to-Month,4451.7,False
6781,1,0,0,0,63,1,0,2,1,1,1,1,1,1,1,0,3,20.5,595,0,48-72 mois,0-30$,One Year,1291.5,False
4187,0,0,0,1,41,1,0,2,1,1,1,1,1,1,1,1,1,20.25,6249,0,24-48 mois,0-30$,One Year,830.25,False
17,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,72.1,5621,0,0-12 mois,60-90$,Month-to-Month,72.1,False
1369,0,0,0,0,2,1,0,1,0,0,0,0,2,2,0,1,2,90.4,1168,1,0-12 mois,90+$,Month-to-Month,180.8,False
6321,0,0,1,0,70,1,0,2,1,1,1,1,1,1,2,0,0,19.45,557,0,48-72 mois,0-30$,Two Year,1361.5,False
4419,0,0,0,0,23,0,1,0,0,0,0,0,2,2,0,1,2,44.95,6522,0,12-24 mois,30-60$,Month-to-Month,1033.8500000000001,False
3244,0,1,1,0,64,1,0,1,2,2,2,0,0,2,1,0,0,97.0,5174,0,48-72 mois,90+$,One Year,6208.0,False
346,1,0,1,1,37,1,2,0,2,0,2,2,0,0,2,1,1,62.8,1915,0,24-48 mois,60-90$,Two Year,2323.6,False
3642,1,0,0,1,17,1,0,0,0,0,0,0,0,0,1,0,3,44.6,5384,0,12-24 mois,30-60$,One Year,758.2,False
2880,0,1,0,0,7,1,0,1,0,0,0,0,2,2,0,1,2,89.15,4738,0,0-12 mois,60-90$,Month-to-Month,624.0500000000001,False
126,1,0,1,1,4,1,2,1,0,2,2,0,0,0,0,1,0,84.8,3200,1,0-12 mois,60-90$,Month-to-Month,339.2,False
428,0,1,0,0,21,0,1,0,2,0,0,0,2,0,0,1,2,41.9,6179,1,12-24 mois,30-60$,Month-to-Month,879.9,False
3182,0,0,0,0,10,1,0,1,0,0,0,0,0,2,0,1,0,80.25,6193,1,0-12 mois,60-90$,Month-to-Month,802.5,False
2335,0,1,0,0,16,1,2,0,2,0,0,0,0,0,0,1,2,54.1,6292,0,12-24 mois,30-60$,Month-to-Month,865.6,False
6333,1,0,1,0,64,1,2,1,0,2,0,2,2,2,2,1,2,105.25,5391,0,48-72 mois,90+$,Two Year,6736.0,False
6381,1,1,1,0,27,0,1,0,2,0,0,0,0,0,0,0,1,30.75,6039,1,24-48 mois,30-60$,Month-to-Month,830.25,False
6920,1,0,1,1,42,1,2,1,2,0,0,0,2,2,1,0,2,97.1,3432,0,24-48 mois,90+$,One Year,4078.2,False
6534,1,0,0,1,5,1,0,2,1,1,1,1,1,1,0,0,3,20.2,6132,0,0-12 mois,0-30$,Month-to-Month,101.0,False
3708,0,0,0,0,41,1,0,1,0,2,0,2,2,2,2,1,0,98.8,3384,0,24-48 mois,90+$,Two Year,4050.7999999999997,False
60,1,0,1,0,58,1,0,0,0,0,2,0,0,0,1,0,1,50.3,2483,0,48-72 mois,30-60$,One Year,2917.3999999999996,False
3660,0,0,0,0,47,1,0,2,1,1,1,1,1,1,2,1,3,20.55,6431,0,24-48 mois,0-30$,Two Year,965.85,False
2500,1,0,0,0,18,1,0,1,0,0,0,2,0,0,0,1,0,75.9,672,0,12-24 mois,60-90$,Month-to-Month,1366.2,False
683,1,0,0,0,5,1,0,1,0,0,2,0,2,2,0,0,0,96.5,4172,1,0-12 mois,90+$,Month-to-Month,482.5,False
6395,1,0,1,0,23,1,0,0,2,0,0,0,0,2,0,1,0,59.95,741,0,12-24 mois,30-60$,Month-to-Month,1378.8500000000001,False
5181,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.15,1477,0,0-12 mois,0-30$,Month-to-Month,19.15,False
6728,1,0,1,0,71,1,2,1,0,0,2,0,2,2,1,1,1,98.65,5481,0,48-72 mois,90+$,One Year,7004.150000000001,False
2451,1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,112.6,6073,0,48-72 mois,90+$,Two Year,8107.2,False
4642,1,0,1,1,33,1,0,2,1,1,1,1,1,1,1,0,3,20.6,5455,0,24-48 mois,0-30$,One Year,679.8000000000001,False
159,1,0,0,0,2,1,2,1,0,0,0,0,2,0,0,1,2,85.65,1357,1,0-12 mois,60-90$,Month-to-Month,171.3,False
4329,1,0,0,1,24,0,1,0,2,0,0,2,0,0,2,0,3,35.75,6135,0,12-24 mois,30-60$,Two Year,858.0,False
1927,0,0,1,1,56,1,2,1,0,2,2,2,0,2,1,1,1,99.75,4642,0,48-72 mois,90+$,One Year,5586.0,False
4862,1,0,0,0,37,1,0,1,0,2,0,0,2,2,0,1,1,96.1,3149,0,24-48 mois,90+$,Month-to-Month,3555.7,False
5083,0,0,0,0,43,1,2,0,0,2,2,2,2,2,1,0,1,85.1,3161,0,24-48 mois,60-90$,One Year,3659.2999999999997,False
4355,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,25.35,2153,0,0-12 mois,0-30$,Month-to-Month,25.35,False
6751,0,0,1,0,25,1,2,1,0,0,2,2,2,2,0,1,0,104.95,2221,1,24-48 mois,90+$,Month-to-Month,2623.75,False
1976,0,0,0,0,61,1,2,0,2,2,2,2,2,2,2,0,2,89.65,4437,0,48-72 mois,60-90$,Two Year,5468.650000000001,False
4023,1,0,0,0,17,1,2,1,0,0,2,2,0,0,1,0,2,86.75,750,0,12-24 mois,60-90$,One Year,1474.75,False
4001,0,0,1,0,41,1,0,1,0,2,2,2,0,0,1,1,0,86.2,2894,0,24-48 mois,60-90$,One Year,3534.2000000000003,False
4894,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,3,50.65,4231,1,0-12 mois,30-60$,Month-to-Month,50.65,False
5819,1,1,1,1,72,0,1,0,2,2,2,2,2,2,2,1,0,64.8,4001,0,48-72 mois,60-90$,Two Year,4665.599999999999,False
3646,1,0,0,0,1,1,2,1,0,2,0,0,0,2,0,1,1,90.85,6326,1,0-12 mois,90+$,Month-to-Month,90.85,False
